シーケンス,サウンド バイトのテキスト,評価およびスコア,サウンド バイトのセンチメント,タイトル,情報源の種類,投稿タイプ,メディア タイプ,URL,ドメイン,公開日 (GMT+09:00) Tokyo,投稿者の性別,投稿者の URL,投稿者名,投稿者の ID,投稿者 ID,投稿者ロケーション - 国 1,投稿者のロケーション - 州/省 1,投稿者ロケーション - 市区町村 1,投稿者ロケーション - 国 2,投稿者のロケーション - 州/省 2,投稿者ロケーション - 市区町村 2,投稿者ロケーション - その他,フォロワー数/ユニーク ビジター数 (日単位),職業,関心,タグ,引用された投稿,引用された投稿者名,引用された投稿者の ID,合計エンゲージメント数,コメント投稿,「いいね！」する,シェア投稿,ビューを投稿,嫌いなものを投稿,製品名,製品階層,評価
336,イッテQ！で放送事故！！何有った？！ youtu.be/Z8SCpO-KgaU #日産リーフ #ぐるナイ #ゆと打って出てきたものがお前に不足 #せふほで本性が分かる #ゲゲゲの鬼太郎 #目玉おやじ役 #野沢さん #有安杏果卒業ライブ独占生中継 #神か天使か悪魔 pic.twitter.com/YHWc0xLFSN,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/indonoringo/statuses/954119836635881473,twitter.com,2018/01/19 7:34:30,Unknown,http://twitter.com/indonoringo,印度の林檎@情熱とテンション,indonoringo,298948446,日本,埼玉県,所沢市,,,,,2752,芸術・創作,音楽; テレビ,,,,,,,,,,,,,
337,日産 リーフ が残る、WCOTYグリーンカーの第二次選考4車種 densi-book.com日産-リーフ-が残る、wcotyグリーンカーの第二次選考4/,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/carexportkoza/statuses/956577588494745601,twitter.com,2018/01/26 2:20:44,Unknown,http://twitter.com/carexportkoza,🚗中古車⛴輸出業支援TL,carexportkoza,775726164962713600,日本,神奈川県,横浜市,,,,,202,,,,,,,,,,,,,,,
338,ルノー日産三菱、中国配車アプリ大手と協業…evのカーシェア実現へ youtube.geo.jp/new-car/media/… pic.twitter.com/g97mOejRNL,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/camille_god/statuses/961512016430141442,twitter.com,2018/02/08 17:08:23,男性,http://twitter.com/camille_god,kosaku,camille_god,2893997065,,,,,,,,50,,,,,,,,,,,,,,,
339,日産、四国電と新型「リーフ」でコラボ nikkan.co.jp/articles/view/…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/Trialanderror_v/statuses/956661149923033088,twitter.com,2018/01/26 7:52:46,Unknown,http://twitter.com/Trialanderror_v,くろ٩(╹⌓╹ )۶',Trialanderror_v,850923103462899712,日本,,,,,,,106,,,,,,,,,,,,,,,
340,The latest デイリー Hinachis! paper.li/Hinachis?editi… Thanks to @deanwithey #mamorino #日産リーフ,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/hinachis/statuses/959405183993344000,twitter.com,2018/02/02 21:36:35,Unknown,http://twitter.com/hinachis,ひなちす,hinachis,32882585,日本,広島県,,,,,,213,テクノロジー,,,,,,,,,,,,,,
341,日産、リーフの技術をバスに活用…熊本でEVバスの実験走行開始へ（オートックワン） rdsig.yahoo.co.jp/rss/l/headline…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/ametrine_lucky/statuses/955629053339471874,twitter.com,2018/01/23 11:31:35,女性,http://twitter.com/ametrine_lucky,磯野鈴子,ametrine_lucky,2792911418,,,,,,,,17,,,,,,,,,,,,,,,
342,The latest デイリー さのっち（ひろさの）! paper.li/Hirosano?editi… Thanks to @yasufumic @twitjasmine #cod #日産リーフ,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/Hirosano/statuses/958274562797572096,twitter.com,2018/01/30 18:43:54,Unknown,http://twitter.com/Hirosano,ひろ☆さの（さのっㄘ）,Hirosano,61450270,,,,,,,,1882,Office Adminstration,,,,,,,,,,,,,,
343,日産、2021年よりインフィニティにevと「e-power」を投入 douglasconrete.xyz/new-car/media/… pic.twitter.com/S16IHa8sND,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/cecile_hapy/statuses/955721351528157184,twitter.com,2018/01/23 17:38:21,Unknown,http://twitter.com/cecile_hapy,shiozaki kanon,cecile_hapy,2902990393,,,,,,,,72,,,,,,,,,,,,,,,
344,日産は技術は高いんだがデザインがダサい。 デザイナー変えた方がいいと思う。 正直、リーフはがっくりきた。 カルロス・ゴーン、揺れるルノー・日産連合「最高権力者」の座 | ビジネスジャーナル biz-journal.jp/2018/02/post_2…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/FikSHenFunction/statuses/961923959984873472,twitter.com,2018/02/09 20:25:18,女性,http://twitter.com/FikSHenFunction,関きよみ😊FF外からよろしくね,FikSHenFunction,921516254128611328,日本,,,,,,,109,,,,,,,,,,,,,,,
345,レスポンス 日産 リーフ が残る、WCOTYグリーンカーの第二次選考4車種 レスポンス ワールドカーオブザイヤー（WCOTY）主催団体は、「ワールドグリーンカー2018」の第ニ次選考4車種を… 2bit.tk/sg8TA,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/nissanjidousha/statuses/956583642985320454,twitter.com,2018/01/26 2:44:47,Unknown,http://twitter.com/nissanjidousha,日産自動車,nissanjidousha,1338421538,,,,,,,,184,,,,,,,,,,,,,,,
346,新型日産リーフ　試乗　市街地でこぼこ道もあり　乗り心地確認もしてみた youtu.be/v1JOu2TODQ4,,ポジティブ,,Twitter,オリジナル,リンク,http://twitter.com/yuusupersaiyaji/statuses/957610680802197504,twitter.com,2018/01/28 22:45:52,Unknown,http://twitter.com/yuusupersaiyaji,sekikinTV＠youtubeの進め,yuusupersaiyaji,509681863,,,,,,,,27471,,テクノロジー; 動画,,,,,,,,,,,,,
347,ルノー日産、EV向け急速充電ネットワークに参加…最大350kWの高出力レスポンス rdsig.yahoo.co.jp/rss/l/headline…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/yanayaogkr/statuses/964119536814342145,twitter.com,2018/02/15 21:49:44,Unknown,http://twitter.com/yanayaogkr,ばんく,yanayaogkr,900377865350516737,,,,,,,,66,,,,,,,,,,,,,,,
348,日産 リーフ 新型のグランドツーリング仕様など展示予定…大阪オートメッセ2018 response.jp/article/2018/0… … #日産 #Nissanpic.twitter.com/1ldhoEq0cK bartontraining.org/2018/02/05/%e6… pic.twitter.com/AdATvivTZk,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/gaijinfetish/statuses/960529941120061440,twitter.com,2018/02/06 0:05:58,Unknown,http://twitter.com/gaijinfetish,外人フェチの方いませんか？,gaijinfetish,3101624070,,,,,,,,95,,テクノロジー,,,,,,,,,,,,,
349,日産、2021年よりインフィニティにevと「e-power」を投入 douglasconrete.xyz/new-car/media/… pic.twitter.com/xX6lXw7r8k,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/red_jaasper/statuses/955024263249055744,twitter.com,2018/01/21 19:28:22,女性,http://twitter.com/red_jaasper,日高弓子,red_jaasper,2993274871,,,,,,,,38,,,,,,,,,,,,,,,
350,@evsmartnet 今回の大雪はEVの利便性を本当に感じますね。 ガソリンが無くても電気はあるし、出先の急速充電器付近が雪に埋もれていて使えないのだけが残念です。 日産はさすがどこも除雪されている気がします。,,Neutral,,Twitter,返信およびコメント,メディアなし,http://twitter.com/tokuyamamura/statuses/963362230896025602,twitter.com,2018/02/13 19:40:28,Unknown,http://twitter.com/tokuyamamura,むら,tokuyamamura,277414056,日本,福井県,,,,,,535,,テクノロジー; アウトドア; ホームアンドガーデン,,,,,,,,,,,,,
351,日産、2021年よりインフィニティにevと「e-power」を投入 douglasconrete.xyz/new-car/media/… pic.twitter.com/1N5OqVtkeM,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/silver_pearl_lu/statuses/954754469681598464,twitter.com,2018/01/21 1:36:18,Unknown,http://twitter.com/silver_pearl_lu,nara,silver_pearl_lu,2804072918,,,,,,,,26,,家族,,,,,,,,,,,,,
352,雨ニモマケズ風ニモマケズ...雪 #雪と日産リーフ pic.twitter.com/sbDeb2wrrX,,Neutral,,Twitter,オリジナル,画像,http://twitter.com/gyouzayaro/statuses/958506415945007104,twitter.com,2018/01/31 10:05:12,Unknown,http://twitter.com/gyouzayaro,餃子 力( @餃子力芸能事務所 ),gyouzayaro,783206152267976704,,,,,,,,60,,,,,,,,,,,,,,,
353,車外に出て寒さにビビる長島の図 #諏訪湖 #カーシェア #日産 #LEAF ift.tt/2EC2wsQ pic.twitter.com/TvPZIZVYe1,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/HiroshiN1006/statuses/962833373185134593,twitter.com,2018/02/12 8:38:59,Unknown,http://twitter.com/HiroshiN1006,長島弘志@あなご,HiroshiN1006,429731484,日本,静岡県,静岡市,,,,,317,芸術・創作,アニメ・漫画,,,,,,,,,,,,,
354,日産がリーフで四国電力とコラボレーション（ベストカーWeb） - 【自動車業界ニュース】 - carview! - 自動車 carview.yahoo.co.jp/news/market/20…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/aj8434/statuses/956123789971963915,twitter.com,2018/01/24 20:17:30,Unknown,http://twitter.com/aj8434,ラー油,aj8434,898873894173528064,日本,,,,,,,11,,,,,,,,,,,,,,,
355,ルノー日産三菱、中国配車アプリ大手と協業…evのカーシェア実現へ youtube.geo.jp/new-car/media/… pic.twitter.com/ZIHYhatlwK,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/grus_happpy/statuses/961562570393079808,twitter.com,2018/02/08 20:29:16,Unknown,http://twitter.com/grus_happpy,多田,grus_happpy,2958965695,,,,,,,,29,,,,,,,,,,,,,,,
356,電気自動車：EVが持つ電力需給調整能力とは？ 日産が「バーチャルパワープラント」の実験 - MONOist monoist.atmarkit.co.jp/mn/articles/18…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/rhktgy2/statuses/958698326316089344,twitter.com,2018/01/31 22:47:47,Unknown,http://twitter.com/rhktgy2,はちもく,rhktgy2,1397298740,,,,,,,,139,,,,,,,,,,,,,,,
357,#中田クルミ #モデル #DJ #日産リーフ #自動駐車 twitter.com/NissanJP/statu…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/Todoroki_Yuichi/statuses/954131119770759170,twitter.com,2018/01/19 8:19:20,Unknown,http://twitter.com/Todoroki_Yuichi,轟 友一🚙💨(Todoroki Yuich),Todoroki_Yuichi,266774060,日本,福岡県,,日本,茨城県,,日本/東京都; 日本/神奈川県,1107,,音楽; ペット; 写真と動画,,【CM】こんにちは！ここで新型 #日産リーフ のCMをお届けします。 https://t.co/8YlSWm4Avu 指1本で自動駐車--新開発「プロパイロット パーキング」を日産のお店で是非お試しください！縦列や並列など、これまでの駐車の常識が変わるかもしれません。 https://t.co/NL95wSkKiY,日産自動車株式会社,NissanJP,,,,,,,,,
358,トヨタ カムリ、日産 リーフ、マツダ cx-5 が残る…世界カーオブザイヤーの第二次選考10台 douglasconrete.xyz/new-car/media/… pic.twitter.com/763lBe0vEO,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/gray_semibaroqu/statuses/956841416906432512,twitter.com,2018/01/26 19:49:05,女性,http://twitter.com/gray_semibaroqu,梨紗,gray_semibaroqu,2930242118,,,,,,,,31,,,,,,,,,,,,,,,
359,原点回帰！日産ブースは最新GT-Rニスモなど充実展示【大阪オートメッセ2018】（Auto Messe Web） - 【モーターショー】ニュース - carview! - 自動車 carview.yahoo.co.jp/news/motorshow… R35の開発者田村さんのトークショーが聞けてよかった◎ まさかの今はEV開発やってる話とか。,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/flexboxInfo/statuses/962850935172034560,twitter.com,2018/02/12 9:48:46,男性,http://twitter.com/flexboxInfo,hideki ueno/写真。仮面ライダー。,flexboxInfo,889791076642336769,,,,,,,,100,,動画; 写真と動画,,,,,,,,,,,,,
360,無事帰宅して、ガレージ開けてみた。 ...えーと、これは(^_^;) #雪と日産リーフ pic.twitter.com/LfzRfRA9qi,,Neutral,,Twitter,オリジナル,画像,http://twitter.com/marsa1701/statuses/961219150818365440,twitter.com,2018/02/07 21:44:38,男性,http://twitter.com/marsa1701,Masato MIZUNO,marsa1701,244375199,日本,石川県,金沢市,,,,,267,,自動車; テクノロジー,,,,,,,,,,,,,
361,新型登場で30万円台も存在！　激安の中古日産リーフは買って大丈夫か（WEB CARTOP）- Yahoo!ニュース headlines.yahoo.co.jp/article?a=2018…,,ポジティブ,,Twitter,オリジナル,リンク,http://twitter.com/HrSk115/statuses/961032245950607360,twitter.com,2018/02/07 9:21:57,Unknown,http://twitter.com/HrSk115,ﾌﾟﾘﾝ ★⌒(ゝω・)ゞﾌﾟﾘﾝ♡,HrSk115,70329172,,,,,,,,1420,,,,,,,,,,,,,,,
362,無駄に排出するエネルギーが多すぎるよな。車も発電所も送電も…そこを何とかしたいよな。将来。マツダ・日産、エンジン磨く　ＣＯ２「ＥＶ並みに」：日本経済新聞 nikkei.com/article/DGXMZO…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/m0tiy0/statuses/957548015799091203,twitter.com,2018/01/28 18:36:52,女性,http://twitter.com/m0tiy0,さかもと もちよ,m0tiy0,1253023765,日本,高知県,,日本,大阪府,,,144,学生,動画,,,,,,,,,,,,,
363,#PPP旅館 #wanttostay #日産リーフ #nissanleaf #写真 は雪の翌日#明治神宮 #オートプロパイロット#自動駐車 日産の企画で箱根の旅館に1泊2日だそうなので、ぜひ行きたく応募笑笑 #30Kwリーフ に乗ってるから#新型リーフ で#ドライブ したい！これに当選したい！お願いします！！笑 pic.twitter.com/AmsFfsOg1Q,,Neutral,,Twitter,オリジナル,画像,http://twitter.com/LEAF199/statuses/957181545185345536,twitter.com,2018/01/27 18:20:38,Unknown,http://twitter.com/LEAF199,moca,LEAF199,2549314926,日本,東京都,,,,,,45,,スポーツ,,,,,,,,,,,,,
364,"📹 日産リーフ＠秋田道 錦秋湖SA(上り） by NISSAN MOTOR CO., LTD. tmblr.co/Z0ZuOy2VCO2zz",,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/NISSANEV/statuses/964379731708669953,twitter.com,2018/02/16 15:03:40,Unknown,http://twitter.com/NISSANEV,日産自動車株式会社,NISSANEV,114520726,日本,神奈川県,横浜市,,,,,51732,,,,,,,,,,,,,,,
365,[CHIKUDEN] 【ニュース】ルノー日産、EV向け急速充電ネットワークに参加…最大350kWの高出力（レスポンス） chikuden.info/modules/d3pipe…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/chikudeninfo/statuses/963513875944521728,twitter.com,2018/02/14 5:43:03,Unknown,http://twitter.com/chikudeninfo,chikuden,chikudeninfo,2994174120,日本,神奈川県,横須賀市,,,,,23,,,,,,,,,,,,,,,
366,[CHIKUDEN] 【ニュース】日産リーフで、副収入？　英政府V2Gプロジェクト（AUTOCAR JAPAN） – carview! – chikuden.info/modules/d3pipe…,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/chikudeninfo/statuses/959177294844542976,twitter.com,2018/02/02 6:31:02,Unknown,http://twitter.com/chikudeninfo,chikuden,chikudeninfo,2994174120,日本,神奈川県,横須賀市,,,,,23,,,,,,,,,,,,,,,
367,【加速が楽しい】試乗-Test drive 日産リーフニスモ-NISSAN LEAF NISMO We drove Nissan's EV. youtu.be/5P0cdrr5sTA pic.twitter.com/k3vY8YP61W,,Neutral,,Twitter,オリジナル,リンク; 画像,http://twitter.com/driveimpression/statuses/963783255135694850,twitter.com,2018/02/14 23:33:28,Unknown,http://twitter.com/driveimpression,driveimpression,driveimpression,3293031908,,,,,,,,163,テクノロジー,,,,,,,,,,,,,,
368,"音楽工房.安寿（ｵﾝｶﾞｸｺｳﾎﾞｳ.ｱﾝｼﾞｭ） Download, please.Thank you. mora.jp/package/430000… mora.jp/package/430000… anju-music-atelier.jp #日産リーフ #FGOラジオ #シノアリス #ar954 #tbsradio",,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/anju_music_/statuses/954183102271639552,twitter.com,2018/01/19 11:45:54,Unknown,http://twitter.com/anju_music_,pretty.honey.special,anju_music_,346931549,,,,,,,,10351,,音楽,,,,,,,,,,,,,
369,投稿者により削除済み。,,,,,,,,,2018/01/19 0:27:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,The latest Daily　 Tamataki! paper.li/beowulf24?edit… Thanks to @_mgcp @MM_morishita #newspicks #日産リーフで走ってみた,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/beowulf24/statuses/964280404277645313,twitter.com,2018/02/16 8:28:58,Unknown,http://twitter.com/beowulf24,beowulf24,beowulf24,15154882,,,,,,,,158,,,,,,,,,,,,,,,
371,投稿者により削除済み。,,,,,,,,,2018/01/24 13:05:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,雪上・氷上で驚きの走りを見せた！　日産「ノートe-POWER」と「リーフ」の意外な実力 - 価格.comマガジン kakakumag.com/car/?id=11754,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/danganjiro/statuses/963979240680046599,twitter.com,2018/02/15 12:32:15,男性,http://twitter.com/danganjiro,鈴木ケンイチ,danganjiro,61914550,日本,神奈川県,川崎市,,,,,6403,ジャーナリズム,,,,,,,,,,,,,,
373,【カーシェアニュース】ルノー・日産・三菱自動車、中国の配車アプリ大手「滴滴出行」とEVカーシェアリングで協業 ift.tt/2EcmNFS #カーシェア #カーシェアリング,,Neutral,,Twitter,オリジナル,リンク,http://twitter.com/carsharemania/statuses/961353672218300421,twitter.com,2018/02/08 6:39:11,女性,http://twitter.com/carsharemania,カーシェアマニア,carsharemania,1912420134,,,,,,,,1468,,,,,,,,,,,,,,,
